Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1 (T),Output 2 (Id)
44.873502,434,56.1,35.2,29,401.595,34.705,27.209,1.872,11.825,6.957,1.57,9.524,87.18580511,4.059839177
25.85270921,428,36.5,28.9,33,152.789,27.685,65.391,2.422,9.085,14.043,2.048,13.45,65.73666839,3.338444845
8.808767797,446,27.3,18.3,20,142.32,19.664,62.956,1.979,3.712,8.191,2.472,5.826,20.39090489,1.364037216
16.49083274,122,29.5,19.5,26,439.235,29.85,36.003,1.382,5.533,39.307,1.68,15.964,12.23688675,1.140267403
2.704086859,257,16.7,11.5,16,121.545,15.978,65.238,2.3,11.151,67.344,1.544,6.805,1.836295905,0.175226233
12.18887637,151,26.4,19.7,33,476.525,37.14,45.802,1.422,5.575,54.703,2.225,14.902,11.96029155,1.012095197
11.07241627,312,33.6,21.5,20,350.14,17.493,43.961,2.07,14.759,28.608,1.626,7.504,0.781596427,0.039893839
11.63576769,321,28.2,20.2,28,224.091,22.695,4.206,1.685,13.244,9.612,1.892,6.002,21.69671415,1.251882984
23.54808973,101,45.8,32.5,35,359.341,38.824,47.586,1.78,10.058,23.734,1.219,13.293,3.451892307,0.372200958
103.3288948,469,55,35.1,29,298.095,29.919,66.382,2.153,4.823,39.648,1.278,11.936,284.2626944,12.77755373
4.957492574,331,11.8,6.4,16,455.652,14.625,55.118,1.961,8.478,16.91,1.487,11.245,10.04201598,0.487330927
42.34354194,287,45,34.6,22,152.802,17.833,26.914,2.242,3.758,10.385,1.399,19.418,59.15706967,3.802600177
22.85158251,284,41.8,22,30,407.463,35.225,13.53,2.451,2.414,10.246,2.44,15.057,21.52704037,1.210235641
117.2180682,206,58.4,35.1,29,291.269,24.54,60.249,1.974,12.929,9.166,2.331,16.583,133.1715833,8.895045567
4.537539691,489,15.5,9.7,31,261.484,32.395,65.398,2.27,12.745,15.764,1.747,16.973,9.213797577,0.464269165
71.9553416,223,55,27.6,24,327.209,21.831,34.594,2.158,14.924,10.624,1.857,16.684,61.59259779,3.951056543
84.91242446,137,54,38.7,32,121.95,31.893,58.292,1.576,5.162,44.01,1.413,7.444,120.8919246,11.52027861
14.93393424,266,20.8,13,19,117.432,16.198,26.151,1.526,12.519,46.718,2.12,13.46,30.39152604,2.068834322
37.14022329,221,47.4,40,24,313.634,22.782,21.456,1.516,3.19,75.327,1.482,17.482,47.30495173,3.192022123
61.20045068,159,53.5,37.5,18,389.748,17.009,32.596,1.28,11.317,32.014,2.451,8.642,40.59972672,3.15443813
22.27798832,423,34.5,24.5,30,131.752,28.35,65.552,1.712,12.737,32.655,2.036,9.634,51.95442002,2.878126807
31.70132132,477,43.7,32.2,15,398.669,12.223,30.466,2.441,2.809,45.956,1.369,6.094,47.14261336,2.233074205
29.1201475,221,42.1,33.9,23,267.029,26.763,7.114,1.907,12.632,55.412,2.469,19.892,45.86461206,3.043459532
19.19491959,171,47.9,39,19,303.317,21.66,26.203,2.221,2.354,39.734,1.415,7.767,17.39495745,1.626725612
57.14432039,273,38.6,23.5,19,296.646,16.65,32.119,2.177,9.91,64.505,1.478,12.902,104.4787434,6.099940347
20.27040869,306,24.1,13,16,252.545,16.394,54.057,1.349,8.318,48.602,1.492,9.542,40.46818258,2.491460452
14.90320598,94,30.4,16.8,32,473.592,30.404,19.155,1.994,14.532,79.576,1.647,8.71,0.774884968,0.038512013
44.80180272,472,43,29.7,29,176.643,31.052,4.849,1.669,7.552,5.699,2.429,18.724,94.81636998,4.43306422
41.39096589,106,39.7,30,27,164.843,24.257,40.847,2.019,4.707,77.592,1.465,19.489,42.07118659,4.364963476
28.66946635,492,37.6,30.4,19,419.475,21.756,52.094,2.422,2.407,75.087,2.202,19.504,81.05581639,3.657593511
14.23742702,448,26,13.2,18,331.204,19.104,5.488,2.12,2.432,21.544,2.388,17.317,24.78329183,1.354802466
41.31926662,422,55,48,34,451.183,32.01,53.776,1.771,7.547,57.292,1.495,19.792,89.79037101,4.056868771
6.821673666,390,13.4,8.1,35,340.835,35.213,18.784,1.781,2.218,39.923,1.666,14.951,14.03714407,0.66023234
9.955956161,97,15.7,8.2,23,264.469,25.443,17.655,2.336,6.722,12.232,2.066,12.637,8.667129819,0.928205913
13.00829663,408,21.8,13.3,16,358.567,14.134,64.63,1.739,11.571,36.221,2.452,6.552,15.34554481,0.909112783
20.44453549,428,24,12.8,25,286.58,26.351,2.982,2.184,6.825,24.039,1.392,9.937,32.0165879,1.53713292
79.46327973,103,59.9,31.9,24,257.2,20.395,29.287,1.372,13.301,52.722,2.384,17.259,24.68550332,2.290153087
4.363412885,249,13.7,8.2,35,278.83,33.049,68.245,1.626,6.194,51.614,1.935,12.006,4.81492895,0.33633637
78.746287,479,48.4,32.4,32,160.764,37.479,8.927,1.987,10.099,78.07,1.493,14.717,210.2666599,9.049248495
26.04732152,419,25.5,14.4,33,157.934,37.789,61.189,2.202,4.023,19.488,2.141,15.331,79.97729218,4.020712377
57.41063198,344,39.1,20.5,16,239.143,19.042,60.848,1.829,8.086,70.11,1.663,13.89,123.1936049,6.973117125
21.01812967,216,25.2,14.9,18,105.253,18.808,44.405,2.304,2.316,27.03,1.503,17.34,37.95942174,3.160832415
3.728362184,401,14.8,9.2,18,159.27,20.364,8.432,2.43,11.737,15.967,1.261,18.026,6.254478614,0.36697897
38.01085732,377,57.4,41.7,26,418.145,21.738,69.684,2.257,6.532,35.321,1.275,10.397,42.30178598,2.519525554
45.41636792,316,41.2,20.7,31,364.253,26.538,63.811,2.495,4.63,57.975,1.575,13.348,65.83391515,3.835891629
71.9758271,379,46.9,28.5,34,379.83,27.885,46.474,1.379,13.026,56.784,1.81,11.91,131.0778351,6.455038747
46.13336065,174,57,48.3,16,452.658,13.606,49,2.01,6.469,16.499,1.488,9.518,52.83540044,3.51766864
14.85199222,304,40.4,28.5,23,132.316,22.84,64.849,2.054,7.971,34.618,1.49,10.078,19.61034062,1.512673107
24.48018027,231,31.1,18.6,19,311.758,16.139,11.07,2.298,5.034,76.399,1.507,14.742,31.74440219,1.990866279
118.1911298,311,57.6,35.8,20,198.94,17.162,45.711,1.338,13.157,16.161,1.879,6.11,269.5027488,16.105432
11.68698146,278,33.6,26.7,31,437.477,34.523,27.049,1.68,5.493,71.123,1.234,18.133,16.40888786,0.949986018
44.76083171,130,56,48.1,23,213.929,27.231,56.446,2.402,13.906,7.921,1.245,6.016,45.3151835,4.037393961
56.36587115,218,53.1,40.5,27,410.116,32.352,62.903,1.436,6.084,50.362,1.341,14.266,84.50585248,5.974287502
7.702550446,317,16.4,11,31,223.428,32.49,41.67,2.31,14.396,61.574,2.275,16.098,17.62858251,0.896958245
22.86182526,108,29.6,20.8,30,495.486,25.482,24.948,1.328,9.992,22.451,1.345,18.861,14.11948447,1.170174751
5.367202704,355,11.8,6.4,18,210.45,21.211,21.232,2.413,11.229,65.211,2.295,15.558,10.10673921,0.559804891
34.26200963,394,49.2,34.9,29,469.404,33.467,60.368,1.634,14.983,13.248,1.852,5.939,49.7312206,2.724189838
11.89183653,493,25.1,18.4,22,293.041,21.164,32.157,2.144,12.982,13.815,2.256,13.463,28.28478381,1.244496824
6.237836731,351,15.9,10.3,35,337.287,28.433,39.733,1.963,3.489,62.994,1.233,12.352,10.95810266,0.550612485
81.36843183,163,49.8,28.7,17,199.096,16.347,19.475,1.958,2.174,39.571,1.949,18.935,78.79757037,7.059983531
12.74198505,153,27.1,16.7,21,442.02,19.36,62.166,1.222,4.459,44.918,2.005,9.613,5.815151821,0.493927192
138.2566834,457,58.6,34.1,30,417.343,24.642,63.97,2.034,4.15,77.823,2.327,17.205,302.4605622,13.37245242
1.987094131,110,10.2,5.2,16,395.81,15.255,8.706,1.253,6.801,59.103,2.379,16.966,0.410157521,0.032660121
13.81747414,195,25.9,17.2,18,371.05,18.628,25.232,2.477,14.522,75.865,2.417,18.929,10.38278888,0.720100263
63.90453754,104,55.8,38.3,16,415.877,19.19,2.106,1.625,14.005,64.123,2.441,12.414,29.69043731,2.732986969
14.12475673,110,31.1,20.2,23,230.973,21.379,25.61,2.038,13.016,73.664,1.54,7.439,3.612963063,0.312228628
54.11246543,349,53.6,28.4,17,193.12,16.912,14.25,2.099,8.388,19.466,1.525,7.074,75.94137787,4.754062699
3.390351326,273,20.2,14.9,20,423.859,21.972,62.354,1.23,4.947,5.428,2.088,8.99,2.464056241,0.194368165
43.21417597,166,39.2,26.1,23,252.424,21.296,13.888,1.508,11.805,41.939,2.309,18.055,52.74796745,3.999976267
89.67530472,229,56.3,32.8,18,229.075,21.348,13.619,1.524,4.62,59.46,1.963,15.899,113.5443095,8.508326886
35.34774147,412,45.8,35.2,26,419.707,27.143,14.791,2.42,2.143,33.385,1.233,7.18,59.8056611,3.170925505
48.87841852,484,37.7,23.3,32,359.146,30.717,6.221,1.982,8.826,12.941,1.606,10.1,99.74682248,4.218066653
14.74956468,182,19.6,11.3,35,460.99,40.1,2.954,1.375,6.239,38.288,1.913,15.051,17.80625328,1.231635374
12.97756837,464,43.4,35.9,33,385.088,37.33,31.165,2.084,4.864,14.193,1.758,11.608,22.99761235,1.076350012
25.197173,209,43.4,37.4,33,368.032,27.912,31.534,1.654,7.03,23.609,2.289,8.405,34.13337023,2.277072594
5.141862133,184,17.3,10.6,23,301.701,27.521,60.58,2.07,14.803,19.224,1.554,7.985,2.839862763,0.235437812
9.085322135,336,19,12.6,17,235.489,13.692,9.548,2.255,11.559,66.412,1.798,12.22,19.3529782,1.062550078
8.941923589,213,20.8,11.8,17,429.374,15.157,60.232,1.753,6.652,61.323,1.733,14.59,6.907974718,0.459811751
34.78439004,205,43.2,29.5,31,251.282,25.932,59.559,2.306,13.846,29.152,1.781,7.912,30.71598692,2.168444659
36.61784288,336,31.3,18.5,23,271.274,27.464,68.734,1.901,8.449,26.438,1.602,5.11,84.20163759,4.741270272
30.6975315,390,32.4,16.9,30,304.92,27.653,60.136,2.055,4.092,32.752,2.18,12.822,61.46283421,3.189646617
18.71351019,93,23.7,12,24,348.74,21.649,30.92,1.519,13.746,48.714,1.854,7.123,9.579442164,0.828955663
12.22984738,256,28,14.5,25,230.905,27.67,61.386,1.566,6.116,77.475,1.291,12.03,11.4457208,0.968299394
16.0606371,417,31.5,23.2,30,187.444,35.08,42.417,1.993,6.341,8.401,1.306,14.474,36.68345104,1.902634268
6.524633822,269,20,14.5,17,418.694,14.96,69.807,1.221,3.034,21.791,1.467,11.725,8.741893939,0.55912867
62.6651644,208,56.9,29.9,23,499.265,25.449,40.22,1.214,14.087,70.662,1.241,6.842,22.84190847,1.708889844
36.8534262,401,34.2,18.1,22,228.217,24.989,16.192,2.429,13.934,39.274,2.081,16.334,69.93436919,3.524878545
22.29847383,491,51.5,45.5,28,351.92,29.806,37.402,1.339,11.626,28.978,1.81,19.307,55.5427081,2.441155858
67.34610263,222,45.1,24.4,26,188.007,29.407,40.035,1.844,6.755,25.497,1.963,14.655,110.6711818,7.765230308
19.07200656,368,36.9,27.4,22,264.247,25.051,57.544,2.114,14.404,20.002,1.465,14.064,34.93861647,1.925057256
4.404383898,369,10.4,5.3,35,262.476,40.059,15.607,2.364,9.875,6.801,1.836,14.098,8.792240767,0.425847322
1.987094131,272,11.2,5.9,18,461.729,16.904,64.907,1.792,2.45,58.912,2.396,17.813,2.097305549,0.128574412
28.41339752,433,33.1,22,30,450.182,27.021,28.758,2.044,8.204,54.862,2.469,13.975,55.71713682,2.451469555
24.44945201,293,53.5,40.1,16,376.535,16.187,38.681,1.278,5.626,24.659,1.669,19.47,36.20908573,2.118946969
78.49021817,237,44.1,23.8,33,398.906,32.933,42.832,2.157,11.579,27.535,2.426,8.169,114.0491382,7.054622587
5.234046912,380,18,10.9,30,374.286,35.945,56.761,1.394,4.029,40.376,1.636,14.456,11.1078848,0.554254891
9.925227901,370,19.5,10.2,31,345.38,34.406,36.804,1.464,14.677,5.064,2.132,8.483,19.72649752,1.022212501
8.726825771,486,16.5,10.7,33,171.39,26.45,23.782,1.678,12.264,47.379,1.287,13.141,21.89597184,0.970395448
6.411963536,455,26,20.8,26,145.032,30.709,42.584,1.508,13.699,63.21,2.367,19.679,15.02155287,0.772201712
65.85066066,288,47.1,24.2,20,147.221,20.491,2.192,1.522,2.659,24.589,2.157,18.688,94.57194848,6.671385452
10.21202499,219,19.5,10.5,29,218.548,30.115,66.195,1.237,7.533,36.917,1.75,10.986,11.5754037,0.900097498
88.17986275,444,58.3,39.1,30,105.764,26.963,16.356,1.633,8.028,12.461,1.633,11.849,205.2408878,10.59790106
37.6421182,463,58.6,52.6,20,141.899,22.355,32.535,2.055,11.35,44.415,2.489,13.628,100.7001903,5.052513652
44.53549114,206,39.5,28.7,23,389.609,18.794,9.054,1.346,10.165,68.834,2.28,17.558,56.91748577,3.637883476
5.992010652,256,17.4,8.9,23,412.604,25.102,57.184,2.361,9.11,65.471,2.016,17.244,6.026660261,0.405516354
42.67131005,136,49.3,35.3,32,170.957,31.649,8.435,1.647,7.877,41.108,1.947,7.818,44.92986777,4.307123357
18.7544812,237,50.8,45.8,25,194.33,26.746,19.23,2.211,10.02,54.038,1.406,5.371,24.97465777,1.790043877
3.287923794,384,11.2,6,31,450.333,33.48,16.911,1.876,6.119,26.146,2.223,17.894,5.114709091,0.234559919
4.435112158,303,10,5,34,142.856,30.088,1.264,2.169,6.851,41.092,1.857,16.301,7.528822621,0.430805824
60.09423333,474,51.6,39.6,21,392.07,16.989,30.931,2.241,3.037,59.368,2.202,12.228,105.2897955,4.463264356
37.63187545,395,59.2,53.6,17,162.19,16.191,63.728,1.547,6.127,47.362,2.314,15.393,95.12144922,5.185494238
9.402847485,221,34.8,26.5,22,102.121,19.194,37.768,1.771,6.469,19.084,1.491,15.551,12.9618973,1.118248524
7.036771484,426,17.9,11.5,23,255.368,21.88,9.356,1.876,9.007,57.378,1.779,11.361,11.99580923,0.590574651
18.7544812,441,23.9,13.3,29,423.758,28.094,55.462,2.32,4.421,55.366,1.875,18.995,38.58358864,1.750268025
54.337806,466,44.1,27.4,28,331.912,31.719,8.805,1.785,10.606,39.351,2.174,14.477,98.850547,4.272919871
3.298166547,152,16.7,8.6,16,468.291,17.625,43.899,2.228,4.129,15.643,1.495,14.779,0.927349085,0.06875085
39.18877394,103,43.7,31.4,31,373.317,33.541,64.976,2.382,12.598,65.557,2.297,15.915,22.86012562,2.064930607
106.4017208,425,58.2,30.8,35,391.624,34.575,57.7,1.446,14.749,41.507,1.307,8.777,189.6260334,9.66716142
24.23435419,180,41.7,36.1,28,206.056,27.131,34.003,2.063,13.511,20.993,1.882,17.846,34.47625547,2.534432976
5.326231691,301,14.7,8.4,22,453.635,20.672,49.151,2.493,12.835,14.406,1.544,18.952,7.012889417,0.378028772
3.974188262,439,13,7.8,29,212.868,28.17,32.484,1.265,8.525,18.687,1.544,17.627,8.50124603,0.413786868
38.96343337,175,59.3,47.5,25,198.073,27.065,39.021,1.432,4.392,18.787,1.849,17.544,48.4140276,4.288135766
4.517054184,261,14.5,7.9,28,209.177,30.222,50.486,1.373,13.891,74.876,1.241,10.624,5.546248431,0.391155476
69.20004097,184,52.7,33.1,35,131.151,34.235,45.551,1.833,13.839,22.716,1.995,17.782,94.28930487,7.291891506
35.21458568,342,46.4,28.6,35,315.242,29.972,43.693,1.912,8.151,38.645,2.068,16.776,54.14598459,2.988709394
33.16603503,439,32,19.6,22,175.64,23.61,50.22,1.823,7.826,43.878,2.315,14.872,80.58235526,3.959742702
50.31240397,145,47.7,27.4,24,162.268,26.006,22.04,2.097,14.812,55.732,1.526,16.652,59.23865673,5.247656578
28.26999898,108,59.2,49.6,31,320.138,32.025,28.441,1.243,8.811,33.364,1.698,10.736,9.834020361,0.928724333
20.85424562,347,25.3,15,27,297.19,28.243,41.854,2.243,8.445,44.741,2.319,12.983,42.4578727,2.229214069
146.0719041,303,57.9,31.1,29,252.65,31.967,50.671,1.806,14.706,18.238,2.187,10.218,332.1591705,17.63385928
24.90013316,242,52,41.9,28,215.689,26.065,33.94,1.938,4.616,39.285,1.307,17.911,32.14230969,2.168032861
21.13079996,130,46.2,40.2,34,495.152,29.104,10.077,1.67,4.212,27.57,2.318,9.966,13.01829167,0.928489321
5.193075899,309,13.7,8.5,21,397.383,22.71,18.507,1.507,9.868,75.329,1.59,14.066,10.56931576,0.565883088
15.40510089,157,47.8,42.1,17,193.102,18.737,28.242,2.314,14.39,15.275,1.73,18.805,11.94644348,1.047315789
12.93659736,399,17.7,9.1,19,351.902,21.283,13.253,2.268,5.974,30.427,1.213,14.247,20.96537936,1.04876716
75.15108061,200,56.2,29.8,24,349.91,28.54,20.085,2.05,11.831,23.326,1.35,14.801,104.471504,7.03890948
22.93352453,470,32.4,20.9,31,300.278,32.276,49.994,1.799,8.246,44.136,1.745,14.137,50.34273333,2.372124798
7.190412783,123,26.2,15.5,16,411.173,18.104,15.481,2.106,3.757,10.451,1.523,13.366,1.624124257,0.139207162
5.899825873,278,16.2,11.1,23,146.799,25.679,34.138,1.785,6.686,55.164,2.073,17.774,10.09712703,0.646018207
17.50486531,202,41.5,30.3,35,114.269,38.087,5.926,1.554,8.53,32.201,1.87,13.825,20.71422976,1.699777334
4.834579535,388,15.8,10.5,26,279.37,29.02,65.889,1.894,4.931,27.183,1.621,8.366,10.65165453,0.591306787
27.79883233,314,48.7,42.5,23,165.442,23.87,42.365,1.696,6.197,78.701,1.539,19.179,53.42570081,3.11322499
8.562941719,400,23.5,14.7,35,344.764,38.141,16.303,2.187,14.539,8.578,1.81,17.594,17.30764497,0.778737244
20.90545939,351,46.1,33.5,22,487.483,21.831,59.213,1.295,9.641,49.712,2.301,6.874,8.625337625,0.611857306
42.53815426,140,55.4,35.2,21,361.631,19.867,46.084,1.31,12.774,65.497,1.244,13.084,7.814190787,0.630432901
61.36433473,199,55.7,32.8,24,117.097,24.868,61.59,2.14,13.106,26.065,1.518,7.281,66.87841969,6.210380263
24.77722012,434,38.7,30.9,31,383.936,33.304,48.385,1.274,11.894,27.592,2.318,13.322,60.64689885,2.857403853
50.37386049,235,55.7,39.5,30,264.124,35.942,67.315,2.155,11.072,64.539,1.676,9.266,51.1569162,3.855256243
66.56765339,280,56.3,31.7,21,163.206,24.763,17.382,2.465,5.327,54.743,1.458,17.496,91.71203252,6.439232699
20.12701014,239,52.8,44,31,439.33,30.189,8.4,1.851,7.616,73.433,1.923,9.431,22.75044786,1.318738541
76.42118201,97,42.1,22.9,30,165,33.001,16.481,1.232,3.513,31.931,1.324,7.839,80.43600448,10.25279197
8.112260576,252,17.1,9.1,29,342.693,26.456,7.807,2.102,4.248,66.266,1.394,15.559,9.269303381,0.536360258
58.11738195,487,41.5,26.8,18,397.298,18.564,47.091,1.883,5.34,29.688,2.417,6.473,136.393142,6.13892889
15.01587627,204,37.8,21.3,27,281.383,27.694,65.445,1.997,8.435,14.857,1.527,8.814,1.186734319,0.083968807
30.40049165,152,48.1,30.5,16,458.586,18.615,61.937,1.532,5.579,70.833,1.22,16.878,4.617576584,0.430484795
33.79084298,398,35.7,21.6,21,215.59,17.647,48.029,1.293,3.392,35.097,1.854,7.614,63.28356869,3.480919301
62.14278398,166,52.9,39.4,19,496.071,16.67,43.065,1.93,3.4,10.229,1.717,9.065,71.26990437,5.136738255
67.98115333,133,41.9,24.2,24,416.02,28.627,40.855,2.151,5.5,39.942,2.012,14.264,70.30075415,6.364737701
4.701423743,411,17.7,9.1,28,134.568,22.854,54.045,2.043,3.417,43.703,2.228,15.228,9.025743852,0.52012312
56.16101608,131,59.7,34.2,20,297.064,18.35,8.872,1.429,2.015,51.909,1.839,8.773,22.22197495,1.969300612
2.826999898,336,13.4,7.4,34,355.459,28,10.965,1.343,14.234,64.813,2.386,11.404,3.721712601,0.204325203
22.5238144,321,55.6,45.5,20,253.669,22.386,12.584,2.021,4.471,75.449,2.382,7.916,26.74671666,1.694928074
3.021612209,276,15.2,8.1,18,259.988,14.833,53.653,2.214,11.63,35.054,1.597,6.168,0.586680478,0.04495534
17.56632183,231,28.3,17.8,28,164.427,26.768,7.723,1.445,4.311,15.133,2.06,19.051,19.41544543,1.397679933
56.0483458,391,55.4,42.9,16,333.456,14.346,45.431,1.59,8.647,18.472,2.071,18.589,124.8168461,6.196597928
40.65348766,159,38.7,23,23,115.421,18.983,19.64,1.327,12.463,12.675,1.432,10.011,56.60960803,5.633703293
25.01280344,231,33.2,18.3,23,324.507,23.912,8.542,2.349,2.185,15.706,1.926,7.526,21.94961707,1.640713874
13.48970603,380,34.5,26.5,27,394.958,27.892,38.982,1.92,2.277,20.648,2.225,5.771,21.96281621,1.238145734
73.08204445,476,58.8,34.5,29,159.974,34.124,65.534,1.968,2.683,63.285,2.438,19.892,198.389173,10.34093737
16.22452115,410,26.3,14.2,21,355.135,24.886,63.87,2.168,9.636,27.205,1.528,19.438,32.09837474,1.655397532
34.6409915,180,44.2,29.2,33,448.231,30.417,3.765,1.499,4.323,71.391,2.236,11.111,31.82295532,2.054942438
42.92737888,496,46.4,35.2,31,457.086,30.343,61.107,1.824,11.662,68.005,1.952,11.62,91.70531098,4.072832755
11.89183653,377,23.2,13.8,34,371.127,32.073,66.205,1.527,13.963,58.059,1.958,9.503,16.36579205,0.899547388
5.47987299,406,20.1,13.9,28,216.487,26.952,3.851,1.65,13.656,21.44,1.593,18.383,11.27973793,0.563759058
5.162347639,415,13.3,7,34,498.247,35.032,38.77,1.4,7.286,76.003,1.606,18.07,11.15570063,0.502012367
60.06350507,114,58.1,46,20,342.094,23.148,37.118,1.7,13.3,17.356,1.919,6.175,39.59607316,3.513821031
42.94786439,184,49.2,27.4,33,411.238,29.33,38.706,2.097,4.363,35.954,1.367,8.968,33.50276814,2.47709906
7.886920004,212,17.3,9.1,32,384.199,34.187,53.784,2.228,7.072,34.076,1.206,5.153,9.364872986,0.687909459
11.68698146,204,18.6,10.9,32,241.422,38.291,15.748,1.238,13.104,26.146,2.126,10.954,21.39649631,1.460304222
6.575847588,308,31.6,25.7,27,193.014,25.619,35.805,2.119,7.042,16.313,1.67,12.532,9.583005307,0.611320779
69.95800471,122,42.6,21.7,34,111.643,37.287,50.485,1.572,13.725,11.451,1.48,17.723,82.05648215,7.997409276
1.966608624,327,12.3,6.4,30,440.628,24.966,20.194,2.409,8.186,21.637,2.407,10.08,2.418286786,0.116555806
16.27573492,322,40.3,29.3,15,420.802,17.327,65.788,2.392,7.384,77.156,2.365,14.013,17.56474516,1.05838573
44.36136433,280,49.2,32.2,17,283.318,14.843,46.095,1.393,2.464,39.749,1.346,8.754,53.6973276,3.47894893
29.02796272,443,59.8,49.6,25,218.549,26.507,9.229,2.048,10.702,57.967,2.483,15.805,47.43314438,2.306679972
71.1871351,148,52.4,37.9,34,114.883,31.295,53.675,1.284,4.052,21.516,1.84,11.263,107.9745962,10.3569657
10.66270614,260,39,31.6,32,290.707,32.676,58.54,2.306,14.217,47.561,1.863,19.921,5.469260139,0.420923291
74.6491857,393,42.9,21.7,21,331.77,23.612,0.706,1.937,2.492,47.357,2.23,16.964,150.1405669,7.776857317
6.278807744,190,12.8,7.6,27,312.302,29.239,35.654,2.025,7.021,30.991,2.222,11.619,9.582937105,0.699615625
4.609238963,108,15.8,10.7,22,322.48,17.66,46.562,1.5,6.601,46.398,1.278,5.321,2.259079911,0.200038846
28.37242651,298,37.9,30.1,33,201.485,34.146,48.791,1.739,7.527,64.515,2.426,16.557,62.33837596,3.430088527
7.886920004,95,19.7,10.1,24,296.354,24.788,66.809,1.361,8.709,65.434,1.224,6.461,1.889210256,0.171484971
8.358086654,243,41.6,35.5,17,464.756,15.223,46.593,1.389,14.804,60.615,1.562,18.672,0.299816547,0.011599049
57.94325515,147,51.7,35.3,29,111.424,24.926,9.218,1.865,7.318,79.746,1.869,9.028,67.22373729,6.191867305
1.720782546,280,10.7,5.5,34,311.413,29.446,38.114,1.698,13.505,73.807,2.475,18.692,1.339478827,0.086803202
26.11902079,330,37.9,30.9,30,350.064,24.228,17.772,2.286,14.741,36.099,1.461,9.776,47.51182505,2.432856936
19.01055004,378,33.2,18.6,24,226.244,22.926,53.928,1.752,13.3,58.636,2.401,14.16,29.51241203,1.74388832
23.18959336,143,29.4,18.3,22,364.925,19.057,3.852,1.837,2.602,44.757,1.287,8.124,17.87487865,1.405396873
126.6106729,297,59.3,35.6,26,134.712,27.286,37.155,1.429,10.286,29.993,2.047,18.143,278.7412983,16.2289979
37.99037181,309,58,42.1,16,483.191,15.652,42.298,1.239,6.298,25.237,2.357,12.576,50.47965785,2.832443809
25.53518386,121,26.4,16.7,29,198.237,26.976,43.527,1.761,5.479,49.254,1.702,5.42,28.69006362,2.795688622
40.3154768,149,40.8,24.6,18,311.702,15.446,62.98,2.106,2.215,74.173,2.159,14.557,35.52083502,3.055911459
133.6372017,236,55.2,28.2,29,137.881,31.649,24.1,1.699,12.223,26.92,2.256,6.593,251.0783703,17.68636648
30.00102428,476,43.8,36.3,33,310.933,30.394,27.837,2.224,5.955,57.798,2.251,15.153,61.53693543,2.62269152
