Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1,Output 2,Output 3,Output 4
17.41268053,288,49.4,36.8,18,481.915,19.283,2.079,2.314,14.494,60.604,2.077,13.921,2.642520581,0.145922871,2.370686719,0.149870465
21.04885793,231,39,26.6,16,407.963,13.563,26.095,1.482,11.58,78.215,1.877,15.701,6.93300987,0.483889081,2.221218048,0.167952094
7.825463485,242,21,12.5,35,449.829,32.681,27.346,1.489,14.185,26.529,1.374,19.6,6.706101729,0.423742497,1.097367175,0.073970522
5.172590392,251,24.8,19.6,16,398.009,13.537,47.98,1.232,13.056,63.783,1.412,11.221,0.842558314,0.057361299,0.3306285,0.026092105
8.480999693,180,16.4,9.5,27,139.279,22.762,9.043,1.876,14.145,66.187,1.28,9.544,12.99235804,1.039371816,1.819172704,0.147280336
21.50978183,210,28,20.2,28,320.3,30.083,35.588,1.301,6.062,52.243,2.339,13.901,35.12111597,2.373036991,2.479224484,0.166660604
85.91621428,243,52.7,28.6,21,209.774,21.395,49.812,1.909,2.434,25.845,1.491,9.993,131.3335512,9.75039412,10.81204434,0.548218265
31.75253508,341,37.6,28.1,24,104.859,23.599,22.99,2.41,14.177,13.029,1.626,18.167,69.02852123,4.018331641,9.118130505,0.397272229
33.19676329,110,58.6,50.9,26,185.38,24.081,24.239,1.545,10.457,11.781,2.125,16.86,26.86603754,2.640249307,4.477946154,0.494682701
13.11072416,95,30.2,20.7,16,207.416,14.215,61.531,2.091,11.833,58.444,2.231,14.526,3.725111284,0.32861967,2.549935408,0.231758601
35.70623784,131,39.2,26.3,30,270.875,30.567,61.252,2.291,10.57,54.238,1.392,5.814,27.06558154,2.312033502,4.225125764,0.321194883
31.14821264,392,30.2,16.5,20,459.875,23.373,42.338,1.483,7.841,32.083,1.797,14.961,65.00455552,3.166645068,6.752340874,0.346276153
24.12168391,434,34,23.9,29,313.35,24.719,39.818,1.95,7.782,42.498,1.621,17.435,47.67738218,2.231964663,2.323200889,0.19089633
20.57769128,155,32.1,19.6,17,475.704,19.184,59.321,1.872,4.83,78.056,1.589,8.81,14.66806825,1.266975241,3.473975907,0.271934286
29.87811124,139,55.6,37.5,26,358.318,22.886,52.986,1.696,14.428,5.942,1.953,8.512,2.979800413,0.230210231,4.75914743,0.443564511
4.711666496,186,15.6,10.4,25,126.062,20.393,61.303,2.353,9.633,37.103,1.99,6.174,5.376910509,0.476178997,0.893862721,0.072940071
51.78736044,357,44.3,31.9,28,492.214,33.083,52.789,1.902,7.307,61.402,2.145,17.437,116.4289884,5.463105476,14.05945915,0.392959403
8.429785926,481,23.7,13.9,19,103.748,21.931,10.686,1.866,8.381,50.207,1.272,11.294,22.90880333,1.829409954,2.09559867,0.223904191
43.53170132,208,53.2,41.7,32,106.99,36.917,41.505,1.54,12.01,72.437,1.62,6.338,77.22412309,5.689957692,6.739940988,0.477846202
4.609238963,272,14.7,8.1,21,112.726,17.445,22.78,1.723,10.402,37.329,1.315,5.086,7.492517993,0.570696565,0.470715845,0.059389757
2.837242651,335,17.7,12.2,31,177.75,35.894,10.967,1.619,10.725,23.094,2.471,19.568,4.595864971,0.253222841,0.351327595,0.024594995
31.43500973,358,58.1,45.3,20,326.629,19.355,56.185,1.496,4.055,61.669,2.387,15.716,48.26838798,2.759882994,3.986507519,0.216913602
37.0070675,162,50.4,37.4,25,428.405,27.946,55.611,2.4,6.374,51.755,2.471,5.528,28.08322095,2.475658339,6.148827085,0.42205458
14.3296118,421,24.4,17.3,31,230.936,30.157,20.086,1.497,8.39,71.689,1.589,14.736,29.55679201,1.3915084,1.877871869,0.103827495
16.0606371,377,32.5,27.2,18,354.621,14.769,13.104,2.351,12.009,68.404,1.491,19.724,32.79477968,1.573736122,5.258120882,0.192744552
21.7351224,463,39.3,30.1,33,496.123,31.557,41.144,1.259,10.709,33.17,1.352,16.564,42.87374213,1.974077371,4.368876548,0.197020281
29.76544095,494,38.5,28.7,16,497.114,13.695,37.076,1.238,3.776,41.412,2.484,12.785,57.58395856,2.416830506,4.375984445,0.227088071
22.15507528,125,26.7,16.4,21,440.888,21.214,42.608,2.136,6.467,76.157,2.053,14.858,17.97054091,1.459368595,2.226149987,0.168151845
4.22001434,456,13.1,7.4,21,362.687,25.132,8.92,2.396,13.975,42.832,1.972,13.911,8.571141115,0.383960167,0.693901767,0.039439325
41.63679197,197,42,24.8,35,474.929,35.865,9.786,1.585,8.36,68.968,2.2,11.129,49.87932666,3.221005141,3.648230143,0.288812763
3.390351326,212,10.2,5.2,33,329.475,36.425,7.542,2.106,4.162,48.867,1.448,13.076,4.145417022,0.278326553,0.229979016,0.015786359
14.11451398,480,21.3,10.8,24,290.019,25.349,37.577,2.176,8.305,44.278,1.466,12.86,27.00502392,1.222408047,1.900756695,0.098813817
34.1800676,262,50.8,42.8,20,294.175,21.957,9.042,1.479,3.071,32.691,2.382,5.149,40.38767246,2.949961358,3.752416852,0.232617631
33.5450169,188,40.3,25.8,22,236.458,22.765,29.038,1.334,6.262,49.621,2.113,12.55,44.62417033,3.563352937,4.06161264,0.433125634
8.460514186,297,26.7,21.2,32,232.784,37.861,53.95,1.776,13.701,59.306,2.134,12.773,13.64139143,0.83768987,2.012732079,0.091529124
2.325104988,158,14.8,9.5,22,499.528,19.64,18.091,1.599,9.127,50.926,2.012,10.808,0.146902398,0.006762704,0.068641394,0.005242437
45.9694766,455,59.9,43.5,17,284.629,19.224,3.454,1.865,8.897,63.857,1.782,10.224,81.69050911,4.061893762,8.614977359,0.457899886
69.73266414,423,40.2,21.4,21,370.952,17.656,67.466,1.302,5.199,51.726,1.373,11.457,157.9184318,7.620651015,13.01484215,0.522352462
5.049677353,171,16.8,11.7,33,343.742,28.508,60.798,1.825,11.586,49.412,1.454,18.72,3.483311248,0.260320896,0.535025273,0.04976183
9.238963433,204,24.7,15.1,30,405.657,35.265,3.417,1.448,12.581,46.036,1.899,18.235,11.35634052,0.73241507,1.76221432,0.095929418
12.18887637,239,35.3,29.6,27,123.926,28.449,6.484,2.201,4.227,13.079,2.053,16.804,14.3576392,1.11119908,0.930308332,0.079620497
18.65205367,286,30.6,25,34,202.112,30.932,21.451,1.602,12.791,34.121,1.967,7.424,38.22884983,2.299462147,3.430754186,0.215235442
20.86448837,107,39.5,31.9,16,463.063,16.699,52.409,1.474,8.692,14.655,2.065,12.544,7.878450241,0.725123926,3.090092371,0.279520708
11.53334016,299,24.3,13.4,22,432.56,20.641,63.947,1.729,7.971,76.328,1.772,11.094,12.94036848,0.790645781,2.421731547,0.148013245
31.09699887,101,58.7,39.6,25,173.436,25.819,31.933,1.837,13.425,69.403,1.261,12.759,1.110025584,0.03350843,0.156539457,0.019427196
17.89408993,199,42.4,31.9,22,498.838,24.903,12.686,1.729,4.658,50.455,1.569,10.523,16.32417611,1.110997731,3.058133044,0.210816151
8.020075796,420,15.1,7.9,17,166.999,17.29,62.891,1.926,3.806,16.112,2.319,15.788,19.91037545,1.133294181,1.33081937,0.083683111
34.6409915,140,46.7,24.8,25,405.888,25.634,37.978,1.833,10.708,5.395,1.85,15.557,4.652166204,0.352594926,3.549658446,0.327684536
2.376318754,294,14.2,8.8,22,348.337,21.194,3.655,1.693,11.204,22.604,1.315,11.786,3.229268982,0.18143111,0.422936646,0.0254986
29.16111851,282,27.7,15.2,28,165.638,23.621,28.105,1.764,5.003,52.791,2.189,14.139,48.2621231,2.985645358,4.81116883,0.275365572
55.71033494,243,57.9,46.4,32,153.152,32.48,14.569,1.69,11.496,68.623,2.368,8.929,92.72589386,6.216848036,7.605423071,0.641619022
65.13366793,161,43.4,22.4,20,350.352,22.09,47.479,1.714,14.249,76.945,2.448,12.848,52.66248952,4.045367805,5.853447616,0.377431731
49.54419748,431,53.9,37.2,28,407.179,22.82,2.665,1.258,13.383,19.072,1.306,5.354,94.34142091,4.536933194,13.80657142,0.631766025
62.60370788,155,56.3,38.9,25,146.478,26.915,44.383,2.388,5.679,38.789,1.593,5.481,74.57082466,7.758936785,6.265615672,0.743588271
61.70234559,147,51.2,32.9,17,117.388,16.603,14.04,1.922,13.894,76.899,2.042,19.805,81.98998364,8.267428969,6.008167956,0.69651584
13.61261907,157,21.5,11.1,35,150.169,34.536,32.921,1.758,3.952,25.049,2.091,18.574,18.81925476,1.670926584,1.458266933,0.147386353
76.7079791,213,46.4,29.2,27,146.685,28.748,18.339,1.474,6.386,38.338,2.347,16.754,124.0627721,8.681104337,13.09581175,0.614962881
87.52432654,373,45.3,24.2,33,377.669,27.559,17.378,2.097,10.669,63.425,1.607,6.068,170.4043933,8.234444349,6.71436271,0.649740504
18.16040152,233,48.2,43.2,24,284.625,25.534,34.875,2.218,5.993,69,2.314,18.195,23.96506282,1.608751969,1.95702811,0.161655819
32.53098433,403,38.7,25.6,26,408.667,30.525,65.2,2.118,3.684,46.954,2.105,14.848,77.11849479,3.649967843,7.634528535,0.275971755
25.30984329,169,25.9,15.2,20,232.413,18.091,62.575,1.369,10.756,7.592,1.928,19.155,26.57456685,2.081725719,4.079668834,0.22352877
25.56591212,209,32.5,20.3,17,433.77,19.395,38.565,1.858,11.967,68.477,1.892,7.362,24.50808655,1.701205899,3.798084127,0.304062052
27.2354809,142,39.4,19.9,17,380.049,17.174,0.479,2.209,5.794,51.435,1.617,8.003,15.38649323,1.208021185,4.428890776,0.38511039
72.42650825,416,55.1,41.7,23,298.12,20.127,37.403,2.371,5.024,15.977,2.283,9.527,138.0781762,6.673628966,8.685268863,0.399367069
3.605449145,406,11.2,5.9,29,206.876,26.112,64.353,1.925,7.378,18.473,1.461,6.664,7.673651377,0.420468671,0.993635696,0.034344999
11.51285466,495,26.9,21.3,30,367.634,30.857,63.654,1.223,11.468,23.408,1.278,9.557,26.37808446,1.22908547,4.277872532,0.143303368
83.29406945,167,54.8,28,25,152.663,29.159,55.905,2.051,9.233,68.453,2.054,8.403,101.5588191,9.217845632,15.54221594,1.092745023
5.725699068,486,15.3,9.8,31,396.624,35.368,12.174,1.555,3.054,13.384,2.247,18.02,11.82795596,0.51223866,1.776511605,0.07472277
11.59479668,261,17.1,10.1,19,231.202,18.484,24.501,2.31,9.08,6.952,2.126,19.822,19.33207136,1.236012776,2.112077014,0.164677573
56.60145447,466,59.1,44.5,30,248.47,33.227,22.315,2.044,8.306,54.416,2.329,10.613,104.2171358,4.819023199,9.651492549,0.409335533
35.10191539,434,50.1,28.6,21,233.628,18.433,63.627,1.363,2.117,20.511,1.736,7.71,66.79816792,3.758521457,6.568833163,0.464951482
26.774557,117,39.5,33,32,369.035,29.249,15.441,1.39,7.008,64.257,1.249,19.261,22.64920024,1.805571778,1.541498983,0.180468339
26.34436136,272,32.5,16.4,32,249.862,33.794,42.894,2.061,4.33,74.156,2.181,17.493,44.54838051,2.758787969,4.063093475,0.16232914
95.58537335,440,49.7,27.7,34,298.955,36.823,55.332,2.279,7.68,64.631,1.533,17.152,236.4091147,10.72608339,25.1443489,0.653053858
14.7905357,157,36.7,26.1,33,403.168,29.456,10.388,1.328,2.506,37.003,2.085,6.73,8.138263432,0.591974647,1.195842736,0.107087664
22.74915497,392,57.5,51.2,19,399.957,15.306,43.242,1.405,13.476,14.608,2.37,12.137,7.369589434,0.553986592,2.646636851,0.170733567
8.84973881,219,25.4,12.9,25,237.342,28.803,57.238,2.404,4.873,52.048,1.38,10.015,4.227399972,0.450062051,3.149704899,0.211584363
68.05285261,187,55.3,40.5,17,466.458,16.043,48.776,1.95,8.148,73.529,1.611,10.97,74.23297559,4.869702552,11.22801034,0.714226053
11.85086551,427,20.8,13.1,32,279.716,28.97,24.479,1.918,14.121,28.357,1.853,7.999,26.76975524,1.269133588,1.944596157,0.086227684
74.39311687,423,42.4,22.1,15,143.74,16.881,26.226,1.533,2.345,15.125,1.363,9.986,184.3660049,15.45248201,10.45923511,1.270121
47.5468606,177,44.8,27.4,30,291.445,35.693,48.665,1.235,5.178,67.948,1.584,6.049,67.46453425,5.359961081,7.693106887,0.496614413
3.103554235,98,12.9,7.7,29,128.993,25.21,63.989,1.401,4.965,52.529,1.565,16.352,1.235542268,0.125220872,0.52619758,0.038532989
24.24459695,370,25.1,14.6,17,186.174,15.056,6.122,1.509,6.003,37.064,2.065,7.828,47.47910913,2.767165175,7.570548135,0.405676844
51.30595104,255,59.8,36.6,22,133.038,20.513,1.329,1.361,3.639,8.527,2.377,8.102,49.93770104,4.024707652,4.491880343,0.444054317
12.53712998,274,30.1,15.4,28,420.773,29.94,27.812,1.694,8.328,37.862,1.563,9.491,16.81993386,1.008512628,2.886319035,0.150816118
12.39373144,405,32.2,21.6,35,253.716,36.859,7.311,1.384,13.586,24.432,2.34,9.842,25.52627913,1.269015118,1.856639694,0.120460865
15.40510089,434,47.6,42.3,31,135.505,27.007,42.801,1.941,9.433,26.161,1.456,19.756,32.53200486,1.705405761,3.241106134,0.155859209
78.21366383,493,57.6,28.9,27,375.647,22.627,45.696,2.338,13.934,57.297,1.451,8.933,155.1042461,6.727971101,17.59031255,0.660032139
23.45590495,235,29.2,18.4,29,308.021,29.884,29.172,1.866,14.34,71.373,1.447,15.367,35.01685078,2.140782342,4.677019974,0.235665924
92.31793506,160,59,35.9,26,167.463,24.642,9.311,1.954,4.594,67.168,1.935,15.326,88.64028769,7.630964428,6.180618053,0.661524844
2.591416573,484,13.9,8.3,30,332.002,29.304,67.219,1.92,12.112,5.369,1.75,19.116,3.432683227,0.194059984,0.996386601,0.037552724
68.69814606,435,51.1,37.6,16,499.826,13.713,2.833,2.419,2.079,34.234,1.581,15.338,107.5912505,4.674573833,9.720751787,0.413878694
17.61753559,234,43.8,35.9,31,110.88,24.94,55.305,1.936,6.388,20.053,1.776,8.797,24.35852297,2.012819486,3.726312539,0.253463299
2.407047014,343,14.1,8.3,16,353.95,15.732,33.389,1.43,9.403,67.483,2.441,6.757,1.700816855,0.111303413,1.141121731,0.066302286
12.97756837,380,31.2,21.1,28,339.973,32.939,6.296,1.652,3.745,74.308,1.528,17.193,18.120926,0.92862348,1.659265725,0.150039765
8.450271433,278,32.2,24.9,29,168.735,27.94,54.022,2.299,11.991,28.072,1.577,10.74,9.905659485,0.732514681,1.637328037,0.117472091
56.60145447,240,48,36.1,30,465.553,27.275,53.687,1.583,6.78,48.08,2.392,15.216,83.08855479,4.93186846,10.22328556,0.45679515
3.492778859,483,16.3,10.1,31,394.414,25.547,63.27,1.41,7.379,77.175,1.986,5.071,5.102416431,0.269150579,1.069810624,0.038166598
18.03748848,429,28.3,16.6,18,204.963,15.248,53.269,2.15,13.653,76.232,2.244,6.032,32.6752024,1.826184679,7.673258644,0.305695208
47.97705623,326,51,27.4,18,189.454,20.745,23.052,1.637,3.948,75.051,1.302,8.471,73.9314538,5.148783063,7.870363379,0.547926892
5.377445457,206,16.9,10,19,208.701,19.641,66.977,2.121,14.001,15.276,1.332,13.781,2.895596626,0.244496462,0.648498624,0.047557189
7.108470757,112,14.4,7.9,22,180.781,21.011,21.424,2.131,14.91,33.711,1.235,15.846,5.815442432,0.537858928,0.960846852,0.066257801
10.41688006,283,18,10.4,29,410.79,27.827,37.161,2.104,2.043,68.17,1.308,9.442,14.85509571,0.84421078,1.728225791,0.085752335
5.438901977,212,11.3,6,20,410.836,21.69,18.589,2.016,2.495,41.769,2.036,15.727,6.434491793,0.43845857,0.33388831,0.026880842
7.630851173,173,18.1,11.2,25,370.328,25.545,35.827,1.417,6.407,45.14,2.481,16.479,8.21475828,0.618957656,0.989934827,0.069676466
108.2966301,140,59.7,38.7,16,208.85,13.931,48.24,1.929,5.578,26.512,1.369,10.494,121.1919125,11.51593635,8.088976991,1.092009675
20.69036157,388,29.5,20.8,26,301.702,21.927,43.314,1.348,11.521,49.671,1.416,12.368,40.89108521,2.096697218,4.962578667,0.237398549
69.78387791,350,57.2,40.4,23,325.035,26.226,52.565,1.962,6.473,59.321,1.427,11.937,130.2131601,7.135483174,10.30773415,0.532059715
2.806514391,272,10.7,5.5,17,437.379,14.521,2.656,1.988,14.07,78.096,1.612,12.008,1.775473984,0.112688363,0.255567949,0.01795497
23.10765134,116,36.7,21,34,481.511,30.018,43.344,1.407,3.171,69.92,1.409,19.329,4.870957266,0.429001318,3.478506795,0.344666855
30.6975315,441,30.8,20.7,24,288.839,23.519,60.07,2.177,4.344,69.292,1.862,8.423,74.55797462,3.539837065,8.053788471,0.213587954
5.561815016,494,22.6,14.3,26,103.275,26.989,58.338,2.269,7.189,64.81,1.485,7.848,13.74558558,0.825422531,1.591767902,0.075413304
1.70029704,330,11.4,5.7,25,449.233,25.876,27.712,2.372,10.956,72.245,1.998,15.075,2.425785288,0.119855048,0.340584892,0.01677013
17.80190515,112,52.6,45.9,26,365.48,21.505,18.695,2.316,5.311,32.653,1.746,11.319,6.064513454,0.472660986,2.830882227,0.244537125
73.34835604,283,50.1,30.8,21,218.428,18.491,33.733,2.294,14.442,49.115,1.34,11.738,128.7850015,7.737583136,16.68980577,0.886466816
11.75868073,445,19.1,11.4,29,323.065,25.615,34.777,1.727,11.466,79.632,2.359,11.184,27.52706948,1.23469014,3.821857446,0.087750868
27.64519103,274,35.8,20.5,27,211.791,23.509,31.6,1.23,8.296,14.671,1.263,14.032,48.24872131,3.08061175,3.741451619,0.316582181
33.8522995,488,34.1,19.2,16,107.456,18.493,64.452,1.8,6.692,70.027,1.902,11.939,88.22695426,5.609306971,6.070499917,0.500250704
31.26088293,278,55.7,50.5,27,190.347,26.444,15.229,1.997,5.01,63.424,2.149,15.258,49.21730847,2.94492264,4.649795606,0.155438874
4.56826795,500,17,10.8,30,158.465,26.087,16.056,1.772,6.189,6.439,2.312,10.872,7.728611874,0.402871474,1.184621968,0.067946472
80.98944996,456,48.2,26.7,31,252.96,27.724,57.163,2.383,3.685,29.371,2.379,14.953,189.4375654,8.727055003,18.99873168,0.691331492
102.6323876,299,52.4,30.6,34,320.469,35.085,22.93,1.659,14.98,17.384,2.141,12.286,210.0095782,11.14355599,31.19060567,1.160183094
42.9888354,116,43.5,34.3,25,164.852,28.673,53.598,1.626,9.716,17.429,2.437,7.475,53.92558211,5.575761835,11.10731562,0.734428242
55.08552699,363,45.4,23.8,20,151.897,18.305,11.418,1.312,10.79,61.09,1.859,19.084,109.0063068,6.378699447,8.998777389,0.538614001
4.291713613,342,20.3,13.9,32,311.811,27.364,52.472,1.82,13.231,19.358,1.563,12.217,3.836259454,0.240145234,1.223735527,0.072397421
16.3679197,473,23,11.5,32,336.724,33.926,29.572,2.065,11.005,23.275,2.396,5.205,36.44581856,1.618551332,2.656725623,0.131943893
33.57574516,458,35.1,20.5,31,327.097,31.426,59.669,2.077,2.899,5.061,1.466,8.392,84.90662118,4.141505232,8.50505898,0.278264841
17.20782546,199,41.5,33.3,26,105.733,22.988,53.414,1.838,12.165,35.722,2.053,6.851,20.60955491,1.854022045,4.685956177,0.348390928
28.30072724,255,33.8,25.6,20,266.579,20.948,44.305,1.652,7.514,25.595,1.315,15.189,47.19314471,3.099880043,4.338518914,0.332745371
53.19061764,146,41.6,24.1,33,337.844,30.891,16.831,2.363,8.168,71.17,1.529,17.845,50.44148938,3.657882395,3.849476929,0.425870603
39.09658916,280,37.8,22.8,22,120.785,26.316,21.542,1.686,8.401,46.121,1.304,5.168,67.29795788,4.80029776,8.768760357,0.397144696
51.7976032,99,43.6,22.6,23,293.51,24.665,15.908,2.125,14.968,5.089,2.134,6.078,26.00612294,2.336746788,6.455037602,0.605837602
17.310253,452,30.6,23.6,31,183.281,32.177,1.949,2.471,4.877,25.343,1.8,16.858,35.58947257,1.703675775,7.654970642,0.257975568
7.733278705,278,24.9,18.7,31,408.45,36.068,39.354,1.384,5.114,54.265,2.217,9.925,13.55732818,0.773370942,0.945352785,0.043900197
14.44228209,299,41.6,33.2,25,494.256,26.263,25.43,1.866,8.963,78.702,2.298,7.944,22.41985262,1.194413648,2.214066375,0.106537985
55.87421899,368,58.8,44.5,29,277.759,25.642,42.505,1.821,14.554,47.697,2.417,5.125,104.3807446,5.534221394,12.59564472,0.666746143
79.46327973,240,50.1,34.7,32,330.088,30.063,54.493,1.954,13.251,14.871,2.194,6.968,113.1265073,7.158506322,9.024815807,0.650821745
77.25084503,124,55.4,32.1,22,443.977,18.973,11.344,1.768,8.483,55,1.461,5.421,46.00476376,3.496905178,9.478912424,0.863135853
58.12762471,220,39.2,22,30,267.236,31.898,7.16,1.818,14.975,5.057,2.256,18.609,98.54465871,6.339943881,12.93582129,0.838902485
6.862644679,403,14.3,9.2,24,316.298,19.857,54.421,1.917,14.167,14.624,2.175,11.051,13.90416597,0.686943151,1.940524615,0.078166717
32.01884667,293,39.5,25.2,29,303.359,32.838,50.252,2.295,6.425,29.711,1.66,9.334,57.11458699,3.422950134,3.738189436,0.205698658
24.99231794,271,34.2,18.3,15,427.759,12.26,69.177,2.288,8.828,6.064,2.178,14.917,16.33130024,1.045090173,2.711835177,0.225669962
24.36750999,302,39.8,29.6,33,270.506,29.678,57.053,1.916,5.173,46.041,2.382,13.047,38.84506706,2.380474272,4.784254225,0.292040533
7.958619277,454,24.5,18.6,35,446.834,36.572,29.883,1.276,7.55,60.361,1.285,5.442,17.33320405,0.78298137,1.204688377,0.078555275
25.99610775,182,39.5,31,34,342.847,39.052,37.782,2.264,5.297,56.934,2.289,11.426,39.57153479,2.837490303,3.424064489,0.216669965
10.60124962,104,23.1,13.1,19,157.687,20.349,51.384,2.363,7.409,55.836,1.697,16.344,5.263283474,0.628681132,1.412624448,0.138263293
39.0658609,435,41.9,32.5,22,332.222,21.568,61.703,1.636,2.566,41.965,1.788,5.876,97.45704229,4.807330302,11.81082921,0.417425359
5.92031138,104,18.4,10.9,17,338.114,16.815,69.096,1.766,12.404,62.978,2.23,8.307,1.031270241,0.086852916,0.823288712,0.082191335
16.99272765,138,30.3,17.4,16,428.66,18.999,4.311,2.284,13.247,39.492,1.534,16.765,5.22940306,0.407616375,2.565582966,0.213261179
19.00030728,157,50.6,40.3,18,332.964,15.987,0.763,1.755,5.975,27.418,1.853,12.297,11.09466812,0.819985004,4.253890566,0.340334345
7.856191744,277,20.5,13.2,20,436.595,22.083,24.594,1.328,11.169,63.913,2.184,15.883,10.29111638,0.613320193,1.593011743,0.084302085
7.671822186,416,39.1,34.1,32,393.449,29.202,28.446,2.419,3.536,57.846,2.255,18.075,9.773948921,0.429617067,0.406972566,0.023286396
24.2548397,294,33.6,26.6,20,258.982,17.69,35.182,1.737,12.078,70.437,2.169,17.667,49.2385666,2.733077125,9.838578343,0.360036667
2.786028885,458,16.8,10.4,27,478.484,23.207,27.535,1.933,11.406,66.534,2.326,6.585,4.234921641,0.184052417,0.594018131,0.028141584
30.04199529,179,41.4,32.6,26,437.94,29.346,20.95,1.989,9.596,49.097,2.052,8.374,39.00476077,2.750650647,1.864192449,0.202187014
25.79125269,109,35.4,27.7,34,138.423,40.103,33.772,1.365,7.414,19.215,2.001,7.243,34.86701506,3.947081223,3.060588543,0.260975367
23.25104988,113,33.5,23.4,16,295.295,15.945,3.867,1.398,5.077,29.717,1.708,11.621,22.63921294,2.165597232,0.947573029,0.141415913
4.086858548,469,16.2,11,15,265.665,17.393,61.329,1.266,12.339,21.26,1.688,15.069,3.037956433,0.20187055,3.729008257,0.178532739
